COMMUNITY_AREA_NUMBER,PERCENT_OF_HOUSING_CROWDED,PERCENT_HOUSEHOLDS_BELOW_POVERTY,PERCENT_AGED_16__UNEMPLOYED,PERCENT_AGED_25__WITHOUT_HIGH_SCHOOL_DIPLOMA,PERCENT_AGED_UNDER_18_OR_OVER_64,PER_CAPITA_INCOME,PRIMARY_TYPE,HARDSHIP_INDEX,INCOME_PER_CAPITA,AVG_SCORE
1,7.7,23.6,8.7,18.2,27.5,23939,THEFT,39,1014.36,205249.0
1,7.7,23.6,8.7,18.2,27.5,23939,CRIMINAL DAMAGE,39,1014.36,205249.0
1,7.7,23.6,8.7,18.2,27.5,23939,NARCOTICS,39,1014.36,205249.0
1,7.7,23.6,8.7,18.2,27.5,23939,OTHER OFFENSE,39,1014.36,205249.0
1,7.7,23.6,8.7,18.2,27.5,23939,DECEPTIVE PRACTICE,39,1014.36,205249.0
1,7.7,23.6,8.7,18.2,27.5,23939,PROSTITUTION,39,1014.36,205249.0
24,2.3,14.7,6.6,12.9,21.7,43198,THEFT,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,THEFT,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,THEFT,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,BATTERY,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,BATTERY,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,DECEPTIVE PRACTICE,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,OTHER OFFENSE,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,BURGLARY,10,2938.64,191246.0
24,2.3,14.7,6.6,12.9,21.7,43198,DECEPTIVE PRACTICE,10,2938.64,191246.0
30,15.2,30.7,15.8,54.8,33.8,10402,THEFT,96,338.83,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,THEFT,96,338.83,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,CRIMINAL DAMAGE,96,338.83,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,BURGLARY,96,338.83,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,ROBBERY,96,338.83,0.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168519.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168519.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168519.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168519.0
30,15.2,30.7,15.8,54.8,33.8,10402,THEFT,96,338.83,107642.0
30,15.2,30.7,15.8,54.8,33.8,10402,THEFT,96,338.83,107642.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,107642.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,107642.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,107642.0
30,15.2,30.7,15.8,54.8,33.8,10402,CRIMINAL DAMAGE,96,338.83,107642.0
30,15.2,30.7,15.8,54.8,33.8,10402,BURGLARY,96,338.83,107642.0
30,15.2,30.7,15.8,54.8,33.8,10402,ROBBERY,96,338.83,107642.0
18,8.1,15.3,13.8,23.5,38.6,22014,CRIMINAL DAMAGE,50,1438.82,191652.0
18,8.1,15.3,13.8,23.5,38.6,22014,OTHER OFFENSE,50,1438.82,191652.0
31,9.6,25.8,15.8,40.7,32.6,16444,THEFT,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,THEFT,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,BATTERY,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,CRIMINAL DAMAGE,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,CRIMINAL DAMAGE,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,NARCOTICS,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,OTHER OFFENSE,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,ASSAULT,76,637.36,121884.0
31,9.6,25.8,15.8,40.7,32.6,16444,MOTOR VEHICLE THEFT,76,637.36,121884.0
27,8.2,42.4,19.6,21.3,43.2,12961,BATTERY,83,305.68,194748.0
27,8.2,42.4,19.6,21.3,43.2,12961,BATTERY,83,305.68,194748.0
27,8.2,42.4,19.6,21.3,43.2,12961,INTERFERENCE WITH PUBLIC OFFICER,83,305.68,194748.0
27,8.2,42.4,19.6,21.3,43.2,12961,BATTERY,83,305.68,194748.0
27,8.2,42.4,19.6,21.3,43.2,12961,NARCOTICS,83,305.68,194748.0
27,8.2,42.4,19.6,21.3,43.2,12961,NARCOTICS,83,305.68,194748.0
27,8.2,42.4,19.6,21.3,43.2,12961,ASSAULT,83,305.68,194748.0
27,8.2,42.4,19.6,21.3,43.2,12961,ASSAULT,83,305.68,194748.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,CONCEALED CARRY LICENSE VIOLATION,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,MOTOR VEHICLE THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,DECEPTIVE PRACTICE,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,ROBBERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,PROSTITUTION,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,WEAPONS VIOLATION,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,KIDNAPPING,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,OTHER OFFENSE,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,OTHER OFFENSE,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,CRIMINAL DAMAGE,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,CRIMINAL DAMAGE,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,144407.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,125056.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,125056.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,125056.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,125056.0
48,2.1,11.5,20.0,11.0,44.0,28887,THEFT,38,2511.91,111646.0
48,2.1,11.5,20.0,11.0,44.0,28887,CRIMINAL DAMAGE,38,2511.91,111646.0
48,2.1,11.5,20.0,11.0,44.0,28887,BURGLARY,38,2511.91,111646.0
48,2.1,11.5,20.0,11.0,44.0,28887,MOTOR VEHICLE THEFT,38,2511.91,111646.0
48,2.1,11.5,20.0,11.0,44.0,28887,LIQUOR LAW VIOLATION,38,2511.91,111646.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,MOTOR VEHICLE THEFT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,MOTOR VEHICLE THEFT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,CRIM SEXUAL ASSAULT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,BURGLARY,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,BURGLARY,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,CRIMINAL DAMAGE,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,NARCOTICS,94,255.11,208985.0
68,3.8,46.6,28.0,28.5,42.5,11888,OTHER OFFENSE,94,255.11,208985.0
31,9.6,25.8,15.8,40.7,32.6,16444,THEFT,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,THEFT,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,BATTERY,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,CRIMINAL DAMAGE,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,CRIMINAL DAMAGE,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,NARCOTICS,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,OTHER OFFENSE,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,ASSAULT,76,637.36,167845.0
31,9.6,25.8,15.8,40.7,32.6,16444,MOTOR VEHICLE THEFT,76,637.36,167845.0
1,7.7,23.6,8.7,18.2,27.5,23939,THEFT,39,1014.36,0.0
1,7.7,23.6,8.7,18.2,27.5,23939,CRIMINAL DAMAGE,39,1014.36,0.0
1,7.7,23.6,8.7,18.2,27.5,23939,NARCOTICS,39,1014.36,0.0
1,7.7,23.6,8.7,18.2,27.5,23939,OTHER OFFENSE,39,1014.36,0.0
1,7.7,23.6,8.7,18.2,27.5,23939,DECEPTIVE PRACTICE,39,1014.36,0.0
1,7.7,23.6,8.7,18.2,27.5,23939,PROSTITUTION,39,1014.36,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,THEFT,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,BURGLARY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,ROBBERY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,WEAPONS VIOLATION,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,OFFENSE INVOLVING CHILDREN,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,225275.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,225275.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,CONCEALED CARRY LICENSE VIOLATION,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,MOTOR VEHICLE THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,DECEPTIVE PRACTICE,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,ROBBERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,PROSTITUTION,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,WEAPONS VIOLATION,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,KIDNAPPING,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,OTHER OFFENSE,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,OTHER OFFENSE,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,CRIMINAL DAMAGE,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,CRIMINAL DAMAGE,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,226356.0
48,2.1,11.5,20.0,11.0,44.0,28887,THEFT,38,2511.91,104140.0
48,2.1,11.5,20.0,11.0,44.0,28887,CRIMINAL DAMAGE,38,2511.91,104140.0
48,2.1,11.5,20.0,11.0,44.0,28887,BURGLARY,38,2511.91,104140.0
48,2.1,11.5,20.0,11.0,44.0,28887,MOTOR VEHICLE THEFT,38,2511.91,104140.0
48,2.1,11.5,20.0,11.0,44.0,28887,LIQUOR LAW VIOLATION,38,2511.91,104140.0
72,0.9,5.1,8.0,3.7,40.5,39523,THEFT,12,7749.61,255254.0
72,0.9,5.1,8.0,3.7,40.5,39523,ASSAULT,12,7749.61,255254.0
72,0.9,5.1,8.0,3.7,40.5,39523,BURGLARY,12,7749.61,255254.0
72,0.9,5.1,8.0,3.7,40.5,39523,BURGLARY,12,7749.61,255254.0
20,6.9,20.5,13.1,41.6,36.4,15089,BURGLARY,71,736.05,107742.0
20,6.9,20.5,13.1,41.6,36.4,15089,DECEPTIVE PRACTICE,71,736.05,107742.0
20,6.9,20.5,13.1,41.6,36.4,15089,CRIM SEXUAL ASSAULT,71,736.05,107742.0
39,2.4,21.7,15.7,11.3,35.4,35911,THEFT,26,1654.88,211618.0
39,2.4,21.7,15.7,11.3,35.4,35911,BATTERY,26,1654.88,211618.0
39,2.4,21.7,15.7,11.3,35.4,35911,BATTERY,26,1654.88,211618.0
39,2.4,21.7,15.7,11.3,35.4,35911,OTHER OFFENSE,26,1654.88,211618.0
6,1.1,11.4,4.7,2.6,17.0,60058,THEFT,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,THEFT,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,THEFT,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,THEFT,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,BATTERY,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,BATTERY,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,BATTERY,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,CRIMINAL DAMAGE,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,OTHER OFFENSE,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,ASSAULT,5,5268.25,215081.0
6,1.1,11.4,4.7,2.6,17.0,60058,DECEPTIVE PRACTICE,5,5268.25,215081.0
49,2.5,19.8,20.3,16.9,41.2,17949,THEFT,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,THEFT,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,THEFT,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,BATTERY,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,BATTERY,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,CRIMINAL DAMAGE,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,ASSAULT,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,ASSAULT,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,BURGLARY,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,ROBBERY,52,906.52,93876.0
49,2.5,19.8,20.3,16.9,41.2,17949,CRIMINAL TRESPASS,52,906.52,93876.0
7,0.8,12.3,5.1,3.6,21.5,71551,THEFT,2,5817.15,332084.0
7,0.8,12.3,5.1,3.6,21.5,71551,BATTERY,2,5817.15,332084.0
7,0.8,12.3,5.1,3.6,21.5,71551,BATTERY,2,5817.15,332084.0
7,0.8,12.3,5.1,3.6,21.5,71551,LIQUOR LAW VIOLATION,2,5817.15,332084.0
7,0.8,12.3,5.1,3.6,21.5,71551,BURGLARY,2,5817.15,332084.0
24,2.3,14.7,6.6,12.9,21.7,43198,THEFT,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,THEFT,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,THEFT,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,BATTERY,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,BATTERY,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,DECEPTIVE PRACTICE,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,CRIMINAL DAMAGE,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,OTHER OFFENSE,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,BURGLARY,10,2938.64,221217.0
24,2.3,14.7,6.6,12.9,21.7,43198,DECEPTIVE PRACTICE,10,2938.64,221217.0
19,10.8,18.7,14.6,37.3,37.3,15461,BATTERY,70,826.79,181609.0
19,10.8,18.7,14.6,37.3,37.3,15461,BATTERY,70,826.79,181609.0
19,10.8,18.7,14.6,37.3,37.3,15461,BATTERY,70,826.79,181609.0
19,10.8,18.7,14.6,37.3,37.3,15461,CRIMINAL DAMAGE,70,826.79,181609.0
19,10.8,18.7,14.6,37.3,37.3,15461,OTHER OFFENSE,70,826.79,181609.0
19,10.8,18.7,14.6,37.3,37.3,15461,BURGLARY,70,826.79,181609.0
19,10.8,18.7,14.6,37.3,37.3,15461,MOTOR VEHICLE THEFT,70,826.79,181609.0
19,10.8,18.7,14.6,37.3,37.3,15461,SEX OFFENSE,70,826.79,181609.0
23,14.8,33.9,17.3,35.4,38.0,13781,THEFT,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,THEFT,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,THEFT,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,THEFT,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,BATTERY,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,BATTERY,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,ASSAULT,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,ROBBERY,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,ROBBERY,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,NON-CRIMINAL (SUBJECT SPECIFIED),85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,NARCOTICS,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,NARCOTICS,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,NARCOTICS,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,OTHER OFFENSE,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,OTHER OFFENSE,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,OTHER OFFENSE,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,BATTERY,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,BATTERY,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,CRIMINAL DAMAGE,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,NARCOTICS,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,NARCOTICS,85,406.52,0.0
23,14.8,33.9,17.3,35.4,38.0,13781,NARCOTICS,85,406.52,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,THEFT,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,BURGLARY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,ROBBERY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,WEAPONS VIOLATION,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,OFFENSE INVOLVING CHILDREN,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,0.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,0.0
30,15.2,30.7,15.8,54.8,33.8,10402,THEFT,96,338.83,0.0
